timestamp_utc,segment_id,material,install_year,MAOP_bar,location_class,hca_flag,distance_to_building_m,confinement,surface_capping_type,pressure_bar,flow_scm_h,methane_pct_lel,acoustic_index,trigger_channel,route,label_event,label_grade
2025-06-01 00:29:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.4004,99.53,1.7,0.0876,none,normal,normal,
2025-06-01 00:29:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8558,57.6,0.66,0.0803,none,normal,normal,
2025-06-01 00:29:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.4079,100.27,1.98,0.1499,none,normal,normal,
2025-06-01 00:30:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8674,55.66,1.61,0.0799,none,normal,normal,
2025-06-01 00:30:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.498,96.67,0.1,0.0167,none,normal,normal,
2025-06-01 00:30:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.3993,102.37,1.46,0.1465,none,normal,normal,
2025-06-01 00:30:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.3914,100.72,0.74,0.0607,none,normal,normal,
2025-06-01 00:30:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1944,310.7,1.41,0.0582,none,normal,normal,
2025-06-01 00:30:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.5898,120.27,0.08,0.0741,none,normal,normal,
2025-06-01 00:31:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.6084,120.54,0.21,0.0881,none,normal,normal,
2025-06-01 00:31:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.201,309.87,0.42,0.0788,none,normal,normal,
2025-06-01 00:31:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.4124,101.7,0.85,0.0077,none,normal,normal,
2025-06-01 00:31:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.4994,96.57,1.4,0.0311,none,normal,normal,
2025-06-01 00:31:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8507,53.95,1.47,0.0304,none,normal,normal,
2025-06-01 00:31:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.401,99.78,0.41,0.1412,none,normal,normal,
2025-06-01 00:32:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.4052,98.35,1.57,0.1248,none,normal,normal,
2025-06-01 00:32:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.4206,99.66,0.2,0.0397,none,normal,normal,
2025-06-01 00:32:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8578,54.71,1.23,0.0143,none,normal,normal,
2025-06-01 00:32:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.5056,94.67,0.83,0.0002,none,normal,normal,
2025-06-01 00:32:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.5936,118.61,1.16,0.052,none,normal,normal,
2025-06-01 00:32:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.2067,308.97,1.67,0.1484,none,normal,normal,
2025-06-01 00:33:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.3921,101.96,0.64,0.1123,none,normal,normal,
2025-06-01 00:33:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.507,93.45,0.0,0.0762,none,normal,normal,
2025-06-01 00:33:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1903,308.67,1.98,0.0212,none,normal,normal,
2025-06-01 00:33:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.6064,119.67,1.92,0.0723,none,normal,normal,
2025-06-01 00:33:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.3892,98.87,0.83,0.0675,none,normal,normal,
2025-06-01 00:33:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8682,56.1,1.87,0.0206,none,normal,normal,
2025-06-01 00:34:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.6031,121.26,0.97,0.0736,none,normal,normal,
2025-06-01 00:34:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.3973,98.27,1.79,0.0216,none,normal,normal,
2025-06-01 00:34:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.3938,101.48,1.7,0.1312,none,normal,normal,
2025-06-01 00:34:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.214,309.34,0.16,0.1133,none,normal,normal,
2025-06-01 00:34:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8383,54.22,1.19,0.1174,none,normal,normal,
2025-06-01 00:34:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.4878,92.65,0.86,0.1171,none,normal,normal,
2025-06-01 00:35:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.4008,101.7,0.31,0.0801,none,normal,normal,
2025-06-01 00:35:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.6041,118.52,0.95,0.04,none,normal,normal,
2025-06-01 00:35:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.3904,100.79,0.5,0.0367,none,normal,normal,
2025-06-01 00:35:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.2026,312.35,0.3,0.0271,none,normal,normal,
2025-06-01 00:35:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.4898,94.86,0.64,0.0364,none,normal,normal,
2025-06-01 00:35:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.843,53.48,0.51,0.0885,none,normal,normal,
2025-06-01 00:36:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.3901,100.68,0.0,0.0654,none,normal,normal,
2025-06-01 00:36:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8433,55.47,1.13,0.0859,none,normal,normal,
2025-06-01 00:36:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.3968,98.7,1.78,0.1166,none,normal,normal,
2025-06-01 00:36:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1955,310.68,0.47,0.0438,none,normal,normal,
2025-06-01 00:36:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.485,93.62,0.46,0.0496,none,normal,normal,
2025-06-01 00:36:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.5919,119.38,0.88,0.0032,none,normal,normal,
2025-06-01 00:37:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.6107,120.24,0.28,0.0831,none,normal,normal,
2025-06-01 00:37:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.3976,99.72,1.3,0.1235,none,normal,normal,
2025-06-01 00:37:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.3983,102.82,1.06,0.0805,none,normal,normal,
2025-06-01 00:37:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1946,311.72,0.99,0.0126,none,normal,normal,
2025-06-01 00:37:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8271,55.46,1.53,0.1199,none,normal,normal,
2025-06-01 00:37:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.5077,93.29,0.92,0.1067,none,normal,normal,
2025-06-01 00:38:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.399,99.63,1.72,0.1235,none,normal,normal,
2025-06-01 00:38:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.3977,100.11,0.25,0.1428,none,normal,normal,
2025-06-01 00:38:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8662,51.91,1.86,0.018,none,normal,normal,
2025-06-01 00:38:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.5833,119.27,0.56,0.0989,none,normal,normal,
2025-06-01 00:38:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1831,308.76,1.28,0.0974,none,normal,normal,
2025-06-01 00:38:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.5006,95.82,0.28,0.1378,none,normal,normal,
2025-06-01 00:39:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.3974,98.97,0.19,0.0592,none,normal,normal,
2025-06-01 00:39:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1975,309.76,0.12,0.055,none,normal,normal,
2025-06-01 00:39:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.5016,96.17,0.06,0.0166,none,normal,normal,
2025-06-01 00:39:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.4117,102.47,0.33,0.0832,none,normal,normal,
2025-06-01 00:39:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8342,57.21,1.32,0.0628,none,normal,normal,
2025-06-01 00:39:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.6177,120.2,0.22,0.1374,none,normal,normal,
2025-06-01 00:40:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.2071,310.99,1.69,0.0724,none,normal,normal,
2025-06-01 00:40:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.4775,96.5,1.14,0.0885,none,normal,normal,
2025-06-01 00:40:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.5882,118.55,1.11,0.0556,none,normal,normal,
2025-06-01 00:40:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.4129,100.09,1.5,0.0756,none,normal,normal,
2025-06-01 00:40:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8443,56.22,0.67,0.1348,none,normal,normal,
2025-06-01 00:40:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.3885,99.87,0.06,0.0178,none,normal,normal,
2025-06-01 00:41:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.4021,101.33,1.22,0.0698,none,normal,normal,
2025-06-01 00:41:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8523,55.41,0.73,0.0472,none,normal,normal,
2025-06-01 00:41:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.5918,121.26,0.63,0.1429,none,normal,normal,
2025-06-01 00:41:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.203,313.05,1.01,0.1364,none,normal,normal,
2025-06-01 00:41:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.4,102.58,0.74,0.0329,none,normal,normal,
2025-06-01 00:41:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.4814,95.15,1.71,0.0929,none,normal,normal,
2025-06-01 00:42:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.4029,99.47,0.37,0.1483,none,normal,normal,
2025-06-01 00:42:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.6038,119.77,0.51,0.1404,none,normal,normal,
2025-06-01 00:42:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1925,308.45,0.68,0.0748,none,normal,normal,
2025-06-01 00:42:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.3946,100.02,0.24,0.0129,none,normal,normal,
2025-06-01 00:42:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.5052,94.44,1.71,0.0381,none,normal,normal,
2025-06-01 00:42:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8485,55.58,1.87,0.0657,none,normal,normal,
2025-06-01 00:43:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8487,57.22,1.11,0.1404,none,normal,normal,
2025-06-01 00:43:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.6045,119.32,0.87,0.1489,none,normal,normal,
2025-06-01 00:43:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1949,308.67,0.8,0.1376,none,normal,normal,
2025-06-01 00:43:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.497,93.48,1.21,0.1477,none,normal,normal,
2025-06-01 00:43:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.4038,94.53,0.94,0.0229,none,normal,normal,
2025-06-01 00:43:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.3962,101.53,1.65,0.0598,none,normal,normal,
2025-06-01 00:44:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.852,56.27,0.75,0.148,none,normal,normal,
2025-06-01 00:44:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.2005,308.85,0.68,0.0287,none,normal,normal,
2025-06-01 00:44:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.6017,122.37,1.78,0.134,none,normal,normal,
2025-06-01 00:44:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.5114,93.62,0.64,0.1199,none,normal,normal,
2025-06-01 00:44:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.4048,98.26,0.1,0.0514,none,normal,normal,
2025-06-01 00:44:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.4096,100.41,1.31,0.0673,none,normal,normal,
2025-06-01 00:45:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.6029,121.96,1.54,0.0992,none,normal,normal,
2025-06-01 00:45:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1984,309.02,0.9,0.0461,none,normal,normal,
2025-06-01 00:45:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8586,56.26,0.24,0.1276,none,normal,normal,
2025-06-01 00:45:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.5044,96.87,0.83,0.0476,none,normal,normal,
2025-06-01 00:45:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.4011,100.0,1.95,0.1309,none,normal,normal,
2025-06-01 00:45:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.3952,103.36,1.5,0.119,none,normal,normal,
2025-06-01 00:46:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.6111,120.64,1.49,0.0394,none,normal,normal,
2025-06-01 00:46:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1855,309.9,0.56,0.1055,none,normal,normal,
2025-06-01 00:46:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.5064,95.51,0.69,0.0029,none,normal,normal,
2025-06-01 00:46:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.3858,98.22,1.31,0.0434,none,normal,normal,
2025-06-01 00:46:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.4162,100.2,0.88,0.0959,none,normal,normal,
2025-06-01 00:46:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8479,51.99,1.18,0.1029,none,normal,normal,
2025-06-01 00:47:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.3849,98.52,1.1,0.1243,none,normal,normal,
2025-06-01 00:47:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.2019,307.82,1.24,0.0716,none,normal,normal,
2025-06-01 00:47:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.4944,93.08,1.42,0.1108,none,normal,normal,
2025-06-01 00:47:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.3996,97.95,0.56,0.0093,none,normal,normal,
2025-06-01 00:47:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8511,56.96,1.65,0.0443,none,normal,normal,
2025-06-01 00:47:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.5878,117.95,0.25,0.1247,none,normal,normal,
2025-06-01 00:48:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.418,99.38,0.1,0.0902,none,normal,normal,
2025-06-01 00:48:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.834,53.81,0.6,0.1378,none,normal,normal,
2025-06-01 00:48:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1975,310.55,1.44,0.1445,none,normal,normal,
2025-06-01 00:48:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.5136,95.38,1.19,0.0189,none,normal,normal,
2025-06-01 00:48:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.5982,119.43,1.2,0.1312,none,normal,normal,
2025-06-01 00:48:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.4092,100.05,0.3,0.0948,none,normal,normal,
2025-06-01 00:49:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8528,52.88,1.99,0.1319,none,normal,normal,
2025-06-01 00:49:00+00:00,SEG-004,PE,2015,4.0,3,True,5.0,below_pavement,concrete,3.502,93.36,0.35,0.0761,none,normal,normal,
2025-06-01 00:49:00+00:00,SEG-005B,PE,2010,4.0,2,False,30.0,below_pavement,asphalt,3.3809,99.82,0.84,0.1137,none,normal,normal,
2025-06-01 00:49:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.6141,118.66,1.55,0.1458,none,normal,normal,
2025-06-01 00:49:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1971,308.39,0.23,0.1099,none,normal,normal,
2025-06-01 00:49:00+00:00,SEG-005A,PE,2010,4.0,2,False,30.0,open_row,soil,3.4022,100.93,0.64,0.1089,none,normal,normal,
2025-06-01 06:00:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.584,118.86,0.77,0.0406,none,normal,normal,
2025-06-01 06:01:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.6042,118.02,1.13,0.1015,none,normal,normal,
2025-06-01 06:02:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.6063,119.98,0.42,0.1342,none,normal,normal,
2025-06-01 06:03:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.6037,120.92,1.78,0.0705,none,normal,normal,
2025-06-01 06:04:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.6101,119.62,0.12,0.0323,none,normal,normal,
2025-06-01 06:05:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.4754,112.74,38.92,0.6886,methane+acoustic+pressure,escalation,leak,1.0
2025-06-01 06:06:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.4776,112.21,32.88,0.6839,methane+acoustic+pressure,escalation,leak,1.0
2025-06-01 06:07:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.4766,111.64,34.8,0.7175,methane+acoustic+pressure,escalation,leak,1.0
2025-06-01 06:08:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.4815,112.44,33.24,0.8641,methane+acoustic+pressure,escalation,leak,1.0
2025-06-01 06:09:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.4764,110.67,34.02,0.7407,methane+acoustic+pressure,escalation,leak,1.0
2025-06-01 06:10:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.4688,111.4,32.24,0.6595,methane+acoustic+pressure,escalation,leak,1.0
2025-06-01 06:11:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.4865,112.21,37.65,0.7478,methane+acoustic+pressure,escalation,leak,1.0
2025-06-01 06:12:00+00:00,SEG-001,PE,2008,4.0,3,True,8.0,below_pavement,asphalt,3.4826,112.36,36.57,0.705,methane+acoustic+pressure,escalation,leak,1.0
2025-06-01 08:00:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8442,55.84,1.61,0.0256,none,normal,normal,
2025-06-01 08:01:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8388,53.22,0.99,0.1456,none,normal,normal,
2025-06-01 08:02:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8509,55.49,1.17,0.0192,none,normal,normal,
2025-06-01 08:03:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8557,55.93,0.21,0.1299,none,normal,normal,
2025-06-01 08:04:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.84,57.53,0.82,0.0647,none,normal,normal,
2025-06-01 08:05:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8355,54.83,18.1,0.3376,methane+acoustic,inspection,leak,2.0
2025-06-01 08:06:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8621,54.2,15.66,0.379,methane+acoustic,inspection,leak,2.0
2025-06-01 08:07:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.845,55.77,18.45,0.3282,methane+acoustic,inspection,leak,2.0
2025-06-01 08:08:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8461,56.0,17.94,0.4022,methane+acoustic,inspection,leak,2.0
2025-06-01 08:09:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8464,54.95,18.15,0.3739,methane+acoustic,inspection,leak,2.0
2025-06-01 08:10:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8553,55.65,17.83,0.3249,methane+acoustic,inspection,leak,2.0
2025-06-01 08:11:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8616,54.63,18.89,0.3961,methane+acoustic,inspection,leak,2.0
2025-06-01 08:12:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8502,54.4,18.56,0.3313,methane+acoustic,inspection,leak,2.0
2025-06-01 10:00:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.2162,310.55,0.05,0.1115,none,normal,normal,
2025-06-01 10:01:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1783,306.98,0.93,0.0008,none,normal,normal,
2025-06-01 10:02:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.2025,308.01,1.76,0.056,none,normal,normal,
2025-06-01 10:03:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.2082,310.25,0.32,0.1162,none,normal,normal,
2025-06-01 10:04:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1787,310.39,1.93,0.1445,none,normal,normal,
2025-06-01 10:05:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1855,310.11,7.34,0.1969,methane,inspection,leak,3.0
2025-06-01 10:06:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.2113,309.5,5.92,0.2323,methane,inspection,leak,3.0
2025-06-01 10:07:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.2185,304.44,5.52,0.2001,methane,inspection,leak,3.0
2025-06-01 10:08:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.2121,308.65,7.65,0.1964,methane,inspection,leak,3.0
2025-06-01 10:09:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.2275,309.59,8.4,0.2313,methane,inspection,leak,3.0
2025-06-01 10:10:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.2179,308.48,8.38,0.1903,methane,inspection,leak,3.0
2025-06-01 10:11:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1766,310.46,7.44,0.2196,methane,inspection,leak,3.0
2025-06-01 10:12:00+00:00,SEG-003,steel,1992,7.0,1,False,120.0,open_row,grass,6.1762,309.75,8.97,0.2259,methane,inspection,leak,3.0
2025-06-01 12:00:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8574,52.18,0.19,0.1421,none,normal,normal,
2025-06-01 12:01:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8527,55.62,1.95,0.0121,none,normal,normal,
2025-06-01 12:02:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8566,59.07,1.27,0.0644,none,normal,normal,
2025-06-01 12:03:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8543,55.66,1.07,0.149,none,normal,normal,
2025-06-01 12:04:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8731,55.49,1.41,0.0453,none,normal,normal,
2025-06-01 12:05:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8556,53.71,1.95,0.0449,none,normal,sensor_drift,
2025-06-01 12:06:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8547,54.62,2.98,0.0883,none,normal,sensor_drift,
2025-06-01 12:07:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8475,54.62,3.35,0.0418,none,normal,sensor_drift,
2025-06-01 12:08:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8586,54.62,4.86,0.0153,none,normal,sensor_drift,
2025-06-01 12:09:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8633,56.25,5.39,0.0275,none,normal,sensor_drift,
2025-06-01 12:10:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8583,55.4,6.48,0.0197,none,normal,sensor_drift,
2025-06-01 12:11:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8536,55.56,6.0,0.0495,none,normal,sensor_drift,
2025-06-01 12:12:00+00:00,SEG-002,cast_iron,1975,1.0,2,False,45.0,open_row,soil,0.8647,56.23,7.69,0.0558,none,normal,sensor_drift,
